Test Result UID,Sample Name,Sample Type,cis-Nerolidol,trans-Nerolidol,trans-Nerolidol 1,trans-Nerolidol 2,trans-Ocimene,3-Carene,Camphene,Caryophyllene Oxide,Eucalyptol,Geraniol,Guaiol,Isopulegol,Linalool,Ocimene,Terpinolene,alpha-Bisabolol,alpha-Humulene,alpha-Pinene,alpha-Terpinene,beta-Caryophyllene,beta-Myrcene,beta-Ocimene,beta-Pinene,delta-Limonene,gamma-Terpinene,p-Cymene,delta-9 THC-A,delta-9 THC,delta-8 THC,THC-A,THCV,CBN,CBD-A,CBD,CBDV,CBDV-A,delta-9 CBG-A,delta-9 CBG,CBC,URL
,Creme Brulee,"Flower, Inhalable",,,,,,0.0,0.0,0.009000000000000001,0.0,0.0,0.06,0.006,0.028999999999999998,0.33399999999999996,0.0,0.004,0.07200000000000001,0.057999999999999996,0.0,0.17300000000000001,1.344,,0.027999999999999997,0.013000000000000001,0.0,0.0,,0.28,0.0,14.51,0.0,0.0,0.04,0.0,0.0,0.0,1.5,0.06,0.0,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/creme-brulee
,Valentine X,"Flower, Inhalable",,,,,,0.0,0.009000000000000001,0.027000000000000003,0.0,0.0,0.195,0.0,0.034,0.0,0.004,0.22399999999999998,0.113,0.612,0.0,0.35100000000000003,1.7,,0.28600000000000003,0.14,0.001,0.0,,0.06,0.0,0.62,0.0,0.0,16.93,0.33,0.0,0.04,0.77,0.05,0.04,https://www.allbud.com/marijuana-strains/hybrid/valentine-x
,Grapefruit Kush,"Flower, Inhalable",,,,,,0.0,0.011000000000000001,0.021,0.008,0.002,0.004,0.0,0.099,0.002,0.005,0.006999999999999999,0.10800000000000001,0.040999999999999995,0.0,0.32799999999999996,0.149,,0.07400000000000001,0.509,0.004,0.0,,0.41,0.0,19.36,0.0,0.0,0.03,0.0,0.0,0.0,1.87,0.11,0.02,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/grapefruit-kush
,Silver Cheese,"Flower, Inhalable",,,,,,0.0,0.017,0.019,0.001,0.001,0.0,0.0,0.451,0.003,0.011000000000000001,0.011000000000000001,0.267,0.057999999999999996,0.0,0.635,0.28300000000000003,,0.114,0.763,0.001,0.0,,0.46,0.0,23.86,0.0,0.0,0.05,0.0,0.0,0.0,1.06,0.09,0.0,https://www.allbud.com/marijuana-strains/sativa-dominant-hybrid/silver-cheese
,Cherry Bomb,"Flower, Inhalable",,,,,,0.0,0.008,0.023,0.0,0.0,0.0,0.0,0.06,0.12300000000000001,0.009000000000000001,0.065,0.17,0.489,0.0,0.563,1.7519999999999998,,0.124,0.125,0.0,0.0,,1.93,0.0,15.17,0.0,0.0,0.02,0.0,0.0,0.0,0.24,0.04,0.06,https://www.allbud.com/marijuana-strains/hybrid/cherry-bomb
,Double OG,"Flower, Inhalable",,,,,,0.0,0.012,0.034,0.0,0.005,0.003,0.0,0.073,0.001,0.008,0.258,0.306,0.039,0.0,0.7020000000000001,0.413,,0.083,0.519,0.0,0.0,,0.68,0.0,19.44,0.0,0.0,0.05,0.0,0.0,0.0,0.36,0.1,0.0,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/double-og
,Classic OG,"Flower, Inhalable",,,,,,0.0,0.008,0.02,0.002,0.006999999999999999,0.002,0.0,0.066,0.002,0.008,0.21600000000000003,0.305,0.028999999999999998,0.0,0.922,1.153,,0.064,0.495,0.0,0.0,,1.21,0.0,18.55,0.0,0.0,0.02,0.0,0.0,0.0,0.77,0.09,0.0,https://www.allbud.com/marijuana-strains/indica/classic-og
,White Angel,"Concentrate, Inhalable",,,,,,0.0,0.049,0.009000000000000001,0.0,0.0,0.0,0.0,0.602,0.002,0.047,0.11199999999999999,0.298,0.177,0.0,1.003,1.004,,0.34299999999999997,2.276,0.001,0.0,,0.75,0.0,72.23,0.0,0.0,0.12,0.0,0.0,0.0,3.29,0.24,0.0,https://www.allbud.com/marijuana-strains/hybrid/white-angel
,Harley Tsu,"Flower, Inhalable",,,,,,0.025,0.0,0.0,0.0,0.0,0.0636,0.0,0.0199,0.0741,0.451,0.0,0.0661,0.16,0.0,0.17,0.573,,0.10099999999999999,0.0807,0.0,0.0,,0.13,0.0,0.5,0.0,0.0,13.9,0.52,0.09,0.8,0.58,0.0,0.07,https://www.allbud.com/marijuana-strains/hybrid/harley-tsu
,Nuken,"Flower, Inhalable",,,,,,0.0,0.0,0.0,0.0,0.0,0.0541,0.0,0.02,0.0,0.0,0.0383,0.0563,0.306,0.0,0.192,0.93,,0.15,0.109,0.0,0.0,,3.12,0.0,20.7,0.0,0.0,0.0,0.0,0.0,0.0,0.94,0.15,0.0,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/nuken
,Golden Ticket,"Flower, Inhalable",,,,,,0.0416,0.0,0.0,0.0,0.0351,0.0543,0.0,0.021,0.0268,0.644,0.0254,0.0248,0.111,0.0295,0.0803,0.292,,0.163,0.218,0.0213,0.0,,3.02,0.0,17.7,0.07,0.0,0.0,0.0,0.0,0.0,0.34,0.09,0.0,https://www.allbud.com/marijuana-strains/hybrid/golden-ticket
,BubbleGum,"Flower, Inhalable",,,,,,0.0,0.008,0.006,0.0,0.001,0.0,0.0,0.076,0.0,0.005,0.069,0.07400000000000001,0.467,0.0,0.25,1.6540000000000001,,0.21,0.136,0.0,0.0,,0.67,0.0,23.88,0.0,0.0,0.04,0.0,0.0,0.0,0.39,0.09,0.01,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/bubblegum
,Captain America OG,"Indica, Flower, Inhalable",,,,,,0.0,0.013999999999999999,0.01,0.0,0.011000000000000001,0.0,0.0,0.21600000000000003,0.0,0.019,0.027000000000000003,0.099,0.051,0.0,0.322,0.5589999999999999,,0.105,0.575,0.0,0.0,,1.12,0.0,21.82,0.0,0.0,0.03,0.0,0.0,0.0,0.63,0.11,0.02,https://www.allbud.com/marijuana-strains/hybrid/captain-america-og
,Lemon Sour Diesel,"Concentrate, Inhalable",,,,,,0.0,0.0,0.040999999999999995,0.0,0.0,0.0,0.0,0.038,0.0,0.0,0.106,0.13,0.05,0.0,0.44,0.042,,0.042,0.10099999999999999,0.0,0.0,,3.97,0.0,86.18,0.16,0.0,,0.0,0.0,0.0,0.55,0.09,0.07,https://www.allbud.com/marijuana-strains/sativa-dominant-hybrid/lemon-sour-diesel
,LSD,"Concentrate, Inhalable",,,,,,0.0,0.021,0.125,0.0,0.0,0.0,0.0,0.14300000000000002,0.0,0.034,0.308,0.696,0.132,0.0,2.373,0.322,,0.16899999999999998,0.596,0.0,0.0,,7.93,0.0,60.18,0.0,0.06,0.19,0.0,0.0,0.0,2.08,0.24,0.25,https://www.allbud.com/marijuana-strains/sativa-dominant-hybrid/lsd
,Bubba Cookies,"Flower, Inhalable",,,,,,0.0,0.01,0.004,0.0,0.0,0.0,0.0,0.049,0.047,0.0,0.03,0.047,0.515,0.0,0.16899999999999998,0.166,,0.13699999999999998,0.076,0.0,0.0,,0.34,0.0,19.06,0.0,0.0,0.04,0.0,0.0,0.0,0.71,0.04,0.0,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/bubba-cookies
,Pineapple Chunk,"Flower, Inhalable",,,,,,0.0,0.008,0.002,0.001,0.001,0.064,0.0,0.065,0.0,0.006,0.062,0.149,0.028999999999999998,0.0,0.496,0.38,,0.053,0.375,0.0,0.0,,0.45,0.0,22.32,0.0,0.0,0.05,0.0,0.0,0.0,0.59,0.02,0.0,https://www.allbud.com/marijuana-strains/hybrid/pineapple-chunk
,Miss USA,"Flower, Inhalable",,,,,,0.0,0.011000000000000001,0.006999999999999999,0.0,0.0,0.0,0.0,0.0,0.031,0.004,0.052000000000000005,0.079,0.08199999999999999,0.0,0.272,0.381,,0.084,0.408,0.0,0.0,,0.46,0.0,20.95,0.0,0.0,0.03,0.0,0.0,0.0,0.38,0.09,0.0,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/miss-usa
,Shire,"Flower, Inhalable",,,,,,0.01,0.0,0.008,0.003,0.006,0.05,0.003,0.009000000000000001,0.04,0.257,0.031,0.032,0.021,0.008,0.07,0.062,,0.027999999999999997,0.054000000000000006,0.006999999999999999,0.0,,4.68,0.0,8.67,0.02,,0.0,0.0,0.0,0.0,2.54,0.38,0.15,https://www.allbud.com/marijuana-strains/sativa-dominant-hybrid/shire
,Purple Urkle,"Flower, Inhalable",,,,,,0.0,0.002,0.009000000000000001,0.002,0.0,0.0,0.0,0.08199999999999999,0.07,0.0,0.039,0.084,0.17300000000000001,0.0,0.314,0.525,,0.046,0.025,0.0,0.0,,0.35,0.0,22.95,0.0,0.0,0.02,0.0,0.0,0.0,0.35,0.16,0.0,https://www.allbud.com/marijuana-strains/hybrid/purple-urkle
,Biker Kush,"Flower, Inhalable",,,,,,0.0,0.0,0.0,0.0,0.022000000000000002,0.0,0.0,0.14,0.0,0.0,0.095,0.068,0.028999999999999998,0.0,0.226,1.31,,0.071,0.52,0.0,0.0,,1.69,0.0,18.83,0.0,0.0,0.13,0.11,0.0,0.0,0.45,0.07,0.0,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/biker-kush
,Purple Punch,"Flower, Inhalable",,,,,,0.0,0.004,0.004,0.0,0.0,0.0,0.0,0.024,0.0,0.001,0.057,0.046,0.195,0.0,0.159,0.381,,0.098,0.077,0.0,0.0,,0.2,0.0,11.52,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.03,0.0,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/purple-punch
,Headbanger,"Flower, Inhalable",,,,,,0.0,0.0,0.0,0.0,0.028999999999999998,0.0,0.0,0.209,0.0,0.08900000000000001,0.255,0.15,0.047,0.0,0.517,0.917,,0.105,0.787,0.0,0.0,,1.58,0.0,24.83,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.08,0.0,https://www.allbud.com/marijuana-strains/sativa-dominant-hybrid/headbanger
,Slurricane,"Flower, Inhalable",,,,,,0.0,0.011000000000000001,0.012,0.0,0.0,0.14,0.0,0.064,0.023,0.01,0.051,0.063,0.08199999999999999,0.0,0.198,0.066,,0.08900000000000001,0.32799999999999996,0.0,0.0,,0.33,0.0,20.96,0.0,0.0,0.03,0.0,0.0,0.0,0.47,0.06,0.0,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/slurricane
,Royal Highness,"Flower, Inhalable",,,,,,0.0,0.002,0.018000000000000002,0.0,0.0,0.0,0.0,0.035,0.115,0.0,0.055999999999999994,0.107,0.13,0.0,0.364,0.7290000000000001,,0.039,0.043,0.0,0.0,,0.59,0.0,17.52,0.0,0.0,0.03,0.0,0.0,0.0,0.6,0.05,0.02,https://www.allbud.com/marijuana-strains/sativa-dominant-hybrid/royal-highness
,Wedding Pie,"Flower, Inhalable",,,,,,0.0,0.005,0.027000000000000003,0.0,0.002,0.163,0.0,0.109,0.0,0.0,0.069,0.15,0.019,0.0,0.48700000000000004,0.011000000000000001,,0.031,0.19899999999999998,0.0,0.0,,0.44,0.0,19.19,0.0,0.0,0.04,0.0,0.0,0.0,0.68,0.06,0.0,https://www.allbud.com/marijuana-strains/indica-dominant-hybrid/wedding-pie
